3,9
4,10
6,11
9,11
13,11
17,11
21,11
25,11
29,11
33,12
36,14
39,16
42,17
46,17
50,17
54,16
57,16
59,17
60,19
60,20
59,21
57,23
54,24
50,26
46,28
42,30
38,31
34,31
30,32
26,34
22,35
19,35
17,36
16,38
16,39
17,40
19,42
22,45
26,49
30,52
34,54
38,55
42,55
46,54
50,52
54,49
58,45
62,42
66,40
69,39
71,39
72,40
72,42
72,45
