59,20
59,19
60,17
62,14
65,10
69,7
73,4
77,2
80,1
84,1
88,1
91,1
93,2
94,3
94,5
93,8
93,11
92,13
90,14
87,15
83,16
79,16
75,15
71,15
67,16
64,18
62,19
61,19
61,20
