1,21
2,20
4,18
7,15
11,12
15,9
19,6
23,4
27,2
31,1
35,1
39,1
43,1
47,1
51,1
55,1
59,1
63,1
67,1
71,2
74,3
78,3
81,2
84,1
88,1
91,1
93,2
94,4
94,7
93,11
91,14
89,16
86,18
82,19
78,19
74,19
70,19
67,19
64,19
62,19
61,19
61,20
