1,36
2,35
4,33
7,32
11,32
15,33
19,33
23,33
27,33
31,34
35,35
38,35
42,34
45,32
48,30
52,29
56,29
60,30
64,31
67,32
69,32
72,32
76,32
80,31
84,31
87,32
91,34
94,35
97,35
99,34
100,32
100,29
99,25
97,22
94,19
90,17
86,16
82,16
78,16
74,16
70,16
67,17
64,18
62,19
61,19
61,20
