3,9
4,9
6,9
9,9
12,10
16,12
20,15
24,17
28,18
31,18
33,17
36,16
40,16
43,17
46,17
50,17
54,16
57,16
59,17
60,19
60,20
59,21
58,22
57,23
56,24
55,25
54,26
52,26
49,26
45,27
41,29
37,30
33,30
29,31
25,32
21,34
18,35
16,37
15,38
15,39
16,40
18,41
21,41
25,42
28,44
32,45
36,45
40,44
44,42
48,41
52,40
56,40
60,41
