1,1
2,1
4,1
7,1
11,1
15,1
19,1
23,1
27,1
31,1
35,1
39,1
43,1
47,1
51,1
55,1
59,1
63,1
67,1
71,1
75,1
79,1
83,1
87,1
91,1
94,2
96,4
97,6
97,8
96,10
94,12
91,14
87,15
83,16
79,18
75,19
71,19
67,19
64,19
62,19
61,19
61,20
