1,1
2,2
4,4
7,7
9,11
11,16
14,21
18,26
23,30
29,33
36,35
44,36
53,36
63,36
72,36
80,36
87,36
93,36
98,35
102,34
105,34
107,35
108,36
108,36
107,35
105,34
102,33
99,31
96,28
92,24
87,21
81,19
76,18
71,18
67,18
64,18
62,18
61,18
61,17
