1,36
1,35
2,35
4,34
7,33
11,33
15,34
20,35
26,36
33,36
41,36
50,36
59,36
68,36
76,36
83,36
89,36
94,36
98,35
101,34
103,33
104,33
104,34
103,34
101,33
98,31
95,28
92,25
89,22
85,20
80,19
75,19
71,18
67,18
64,18
62,18
61,18
61,17
