1,16
2,17
4,19
7,22
11,25
16,28
22,31
28,33
35,35
43,36
52,36
62,36
71,36
79,36
86,36
92,36
97,35
101,34
104,34
106,35
107,36
107,36
106,36
104,35
101,33
98,30
94,26
90,23
85,21
79,19
74,18
70,18
67,18
64,18
62,18
61,18
61,17
