3,48
4,48
6,47
9,45
13,42
18,40
24,39
29,39
33,40
38,42
44,45
51,47
57,50
62,52
66,53
69,53
71,52
72,50
72,47
71,43
69,40
66,36
62,31
57,27
51,24
44,22
36,21
29,20
23,20
18,21
14,21
11,20
9,18
8,16
8,14
9,11
11,7
14,4
18,2
23,1
27,1
30,2
34,4
39,7
45,11
52,14
60,17
